CDR_ID,Timestamp,Account_ID,Caller_Number,Callee_Number,Duration_Seconds,Call_Type,Cell_ID,Location_Area,Data_Volume_MB,Roaming_Indicator,IMEI,IMSI
CDR_00002870,2023-02-12 22:29:51,ACC_00448,+16227828349,+13039263502,7.0,SMS,CELL_00243,SEA,83.16,0,387275957379094,315656963263480
CDR_00002871,2023-02-12 22:36:31,ACC_00149,+16175416378,+19402356537,118.0,VOICE,CELL_00281,CHI,31.92,0,761679321234136,315565680819192
CDR_00002872,2023-02-12 23:17:32,ACC_00496,+15472312361,+16688222720,129.0,ROAMING,CELL_00094,CHI,1.88,0,419151489080856,310817624096218
CDR_00002873,2023-02-12 23:27:13,ACC_00021,+12541964762,+17018803931,73.0,ROAMING,CELL_00144,HOU,83.68,0,743843226123575,312294365853365
CDR_00002874,2023-02-12 23:34:40,ACC_00223,+13818381356,+16260678148,211.0,ROAMING,CELL_00127,HOU,51.8,0,888323298475917,316311275731581
CDR_00002875,2023-02-13 00:29:36,ACC_00165,+13869999754,+13227204801,1.0,DATA,CELL_00084,BOS,36.37,0,475036064026945,314660661382050
CDR_00002876,2023-02-13 00:39:06,ACC_00197,+14693916084,+19459433111,414.0,ROAMING,CELL_00209,MIA,34.7,0,843721737209348,311494262232630
CDR_00002877,2023-02-13 01:04:53,ACC_00490,+19877434396,+17037449056,57.0,DATA,CELL_00390,LA,15.05,0,793119838695296,312926384237165
CDR_00002878,2023-02-13 03:02:07,ACC_00348,+13107613491,+17155141927,109.0,DATA,CELL_00120,SEA,36.74,0,903133423982181,310711579773610
CDR_00002879,2023-02-13 03:14:05,ACC_00369,+12287814151,+15319596189,4.0,VOICE,CELL_00028,NYC,63.85,0,559065790973370,313398653791794
CDR_00002880,2023-02-13 03:43:35,ACC_00433,+17961840477,+13003096425,148.0,DATA,CELL_00070,MIA,3.72,0,659182608600794,315006382303012
CDR_00002881,2023-02-13 03:49:49,ACC_00391,+18001594004,+19060865011,94.0,VOICE,CELL_00001,SEA,8.68,0,526326048959913,310394465439895
CDR_00002882,2023-02-13 03:50:45,ACC_00004,+17695671249,+19706454966,387.0,SMS,CELL_00045,MIA,46.23,0,788621433258579,310822085907007
CDR_00002883,2023-02-13 03:53:54,ACC_00055,+17481240798,+16389679884,66.0,DATA,CELL_00472,NYC,6.19,0,727570247989714,312941662339226
CDR_00002884,2023-02-13 04:06:39,ACC_00488,+18262737401,+13075951553,154.0,VOICE,CELL_00362,NYC,60.07,0,376640512036294,316776031301442
CDR_00002885,2023-02-13 04:07:09,ACC_00149,+15751509023,+17050999383,9.0,SMS,CELL_00270,LA,52.47,0,629648324853699,316357381655314
CDR_00002886,2023-02-13 04:30:20,ACC_00151,+19673176568,+15077556665,8.0,DATA,CELL_00027,CHI,25.65,0,701558175577414,313460106327677
CDR_00002887,2023-02-13 04:48:35,ACC_00347,+18970980715,+19828611628,357.0,ROAMING,CELL_00494,MIA,75.72,0,411482993110282,311000294429561
CDR_00002888,2023-02-13 05:11:54,ACC_00407,+18539354047,+15870531044,35.0,SMS,CELL_00205,SEA,18.12,0,988355305785078,312010872047465
CDR_00002889,2023-02-13 05:34:59,ACC_00037,+13802141793,+17848445829,292.0,DATA,CELL_00423,NYC,154.65,0,529702233803503,314003331712659
CDR_00002890,2023-02-13 05:56:16,ACC_00202,+13780016559,+19861736182,11.0,DATA,CELL_00078,LA,0.89,0,647899710358509,311584613549024
CDR_00002891,2023-02-13 06:11:51,ACC_00243,+16931480330,+12707664507,122.0,DATA,CELL_00128,MIA,5.72,0,550590371574909,311770956773790
CDR_00002892,2023-02-13 06:15:30,ACC_00019,+18820125183,+18348800063,96.0,VOICE,CELL_00216,BOS,44.5,0,636879210997114,315382467704550
CDR_00002893,2023-02-13 06:38:22,ACC_00444,+19552173360,+17656405326,406.0,VOICE,CELL_00265,SEA,53.72,0,380821817718627,315628544110903
CDR_00002894,2023-02-13 06:47:55,ACC_00193,+16035765954,+14440327837,62.0,SMS,CELL_00022,BOS,245.02,0,836527023199229,314948296084446
CDR_00002895,2023-02-13 06:59:37,ACC_00294,+15972536230,+15038268700,6.0,SMS,CELL_00389,CHI,13.78,0,446524687895655,310549159917073
CDR_00002896,2023-02-13 06:59:53,ACC_00237,+18711675639,+17507492903,77.0,DATA,CELL_00163,SEA,74.99,0,739110516754213,316137184943391
CDR_00002897,2023-02-13 07:05:01,ACC_00099,+16728717922,+15510274399,209.0,SMS,CELL_00412,SEA,12.91,0,501179103431150,311223635305106
CDR_00002898,2023-02-13 07:29:44,ACC_00126,+17523726742,+18905371687,6.0,DATA,CELL_00229,MIA,153.5,0,902468476310267,315732911982417
CDR_00002899,2023-02-13 07:49:19,ACC_00084,+18595495555,+13086114162,4.0,SMS,CELL_00182,NYC,28.8,0,783421586440453,311770454245774
CDR_00002900,2023-02-13 07:57:52,ACC_00334,+17771874164,+16880351897,207.0,VOICE,CELL_00350,NYC,2.65,0,785335911085902,312447265950541
CDR_00002901,2023-02-13 08:06:26,ACC_00329,+13764759274,+17311443562,208.0,DATA,CELL_00137,HOU,12.85,0,971202877745489,312317330740913
CDR_00002902,2023-02-13 08:28:24,ACC_00075,+17940126475,+12660837759,27.0,SMS,CELL_00113,LA,23.93,0,981420055738670,313842465911050
CDR_00002903,2023-02-13 08:59:59,ACC_00496,+18380538084,+13299170669,129.0,VOICE,CELL_00175,SEA,20.16,0,742345984118068,310541247226353
CDR_00002904,2023-02-13 09:00:13,ACC_00084,+14615472543,+12035051552,8.0,SMS,CELL_00090,SEA,27.06,0,483782166776355,313723467987883
CDR_00002905,2023-02-13 11:07:13,ACC_00168,+12160913827,+18673039841,174.0,SMS,CELL_00085,BOS,49.14,0,596996244673200,310013787178491
CDR_00002906,2023-02-13 11:26:21,ACC_00280,+13182894728,+14552685734,44.0,DATA,CELL_00452,LA,18.02,0,541922686571191,314703030356390
CDR_00002907,2023-02-13 13:06:47,ACC_00123,+16912809809,+15357498301,31.0,DATA,CELL_00081,CHI,2.61,0,744120283727836,314510679350478
CDR_00002908,2023-02-13 13:18:22,ACC_00485,+18909121735,+17170910229,136.0,DATA,CELL_00162,MIA,30.54,0,436772702052026,312286714233848
CDR_00002909,2023-02-13 13:22:05,ACC_00012,+14979252408,+17594644045,291.0,SMS,CELL_00477,CHI,28.8,0,546896383682839,315568801492022
CDR_00002910,2023-02-13 13:24:24,ACC_00090,+12166569717,+16197875893,5.0,SMS,CELL_00211,NYC,35.47,0,943538948677138,315407220605303
CDR_00002911,2023-02-13 13:57:43,ACC_00469,+17718723493,+17420189098,19.0,DATA,CELL_00365,MIA,20.26,0,393076969210026,316758466927205
CDR_00002912,2023-02-13 14:20:17,ACC_00238,+13020395327,+18452499066,35.0,SMS,CELL_00226,HOU,0.41,0,816023504049982,314373003429239
CDR_00002913,2023-02-13 14:28:43,ACC_00342,+15202971098,+13575779532,315.0,VOICE,CELL_00201,HOU,23.42,0,858777339112334,311265367943829
CDR_00002914,2023-02-13 14:48:14,ACC_00482,+15954956131,+12294881102,252.0,DATA,CELL_00448,SEA,15.93,0,927947720474692,311156479724771
CDR_00002915,2023-02-13 16:03:13,ACC_00010,+15852720361,+17215546598,285.0,SMS,CELL_00267,BOS,34.14,0,942537992149682,314624155719745
CDR_00002916,2023-02-13 16:35:33,ACC_00116,+12086899610,+19589796106,57.0,SMS,CELL_00078,MIA,4.47,0,574867784393806,315350163247743
CDR_00002917,2023-02-13 16:45:20,ACC_00494,+19805613104,+14677537371,32.0,ROAMING,CELL_00249,LA,63.12,0,602154695859405,316282241047888
CDR_00002918,2023-02-13 16:47:28,ACC_00049,+13301611123,+14971707375,26.0,VOICE,CELL_00348,CHI,71.83,0,933522680860352,310900012504867
CDR_00002919,2023-02-13 17:08:37,ACC_00480,+17499046993,+15833231604,256.0,DATA,CELL_00106,SEA,57.74,0,695567564542190,313262027729668
CDR_00002920,2023-02-13 17:13:10,ACC_00247,+18406455734,+18131147286,32.0,SMS,CELL_00293,HOU,75.59,0,518380740758999,316029147204710
CDR_00002921,2023-02-13 17:18:15,ACC_00180,+19285049844,+13786752528,91.0,DATA,CELL_00444,HOU,17.02,0,648521627495339,315313101019723
CDR_00002922,2023-02-13 17:26:41,ACC_00237,+16716807748,+12797315541,48.0,ROAMING,CELL_00188,BOS,6.54,0,753048287619285,314778934865148
CDR_00002923,2023-02-13 17:37:54,ACC_00460,+15731897202,+13027427592,83.0,VOICE,CELL_00059,MIA,11.1,0,416629821710290,315295167890613
CDR_00002924,2023-02-13 17:54:39,ACC_00318,+12577181411,+15519238510,51.0,VOICE,CELL_00339,HOU,89.52,0,601387643316223,312294662204950
CDR_00002925,2023-02-13 17:55:02,ACC_00464,+18198112886,+16793074139,42.0,VOICE,CELL_00126,SEA,103.49,0,759625766216668,310228404928332
CDR_00002926,2023-02-13 18:05:31,ACC_00273,+15546884199,+12500351882,67.0,SMS,CELL_00296,NYC,1.72,0,705705698781508,315005337143593
CDR_00002927,2023-02-13 18:23:51,ACC_00354,+17452117308,+16406292459,49.0,SMS,CELL_00172,MIA,169.45,0,378975903134618,315605523636303
CDR_00002928,2023-02-13 19:03:26,ACC_00398,+18084992533,+17005458995,220.0,SMS,CELL_00190,BOS,58.98,0,889846829883522,313181404434788
CDR_00002929,2023-02-13 19:19:42,ACC_00156,+14772636814,+16665676208,104.0,VOICE,CELL_00113,NYC,224.07,0,997688552822073,313209989505117
CDR_00002930,2023-02-13 19:28:56,ACC_00477,+12807177651,+19283429170,23.0,VOICE,CELL_00074,BOS,10.18,0,431019864511726,315291949554529
CDR_00002931,2023-02-13 19:29:16,ACC_00089,+17202882580,+17170351639,32.0,SMS,CELL_00164,MIA,85.89,0,511449699772203,315089982497490
CDR_00002932,2023-02-13 19:38:34,ACC_00364,+15538921787,+16653953563,7.0,SMS,CELL_00189,SEA,68.88,0,446739474752759,310005164116979
CDR_00002933,2023-02-13 19:55:54,ACC_00178,+15182333695,+12961163542,43.0,DATA,CELL_00080,SEA,194.65,0,890569857689960,316134810412728
CDR_00002934,2023-02-13 21:05:13,ACC_00005,+19556966150,+12396283481,133.0,ROAMING,CELL_00271,NYC,6.21,0,553865137550492,314249344379313
CDR_00002935,2023-02-13 21:10:22,ACC_00232,+15724548266,+18837858609,24.0,VOICE,CELL_00082,SEA,83.27,0,835403040249576,312923515101421
CDR_00002936,2023-02-13 21:50:47,ACC_00288,+15526242854,+17606286871,13.0,DATA,CELL_00006,CHI,39.24,0,430310407951078,312268197902752
CDR_00002937,2023-02-13 22:00:47,ACC_00282,+18508033792,+12147617239,46.0,SMS,CELL_00495,CHI,34.59,0,900749595936437,314032792676702
CDR_00002938,2023-02-13 22:20:09,ACC_00287,+12682781467,+18949553711,114.0,ROAMING,CELL_00042,MIA,5.21,0,784861540400003,316683727847639
CDR_00002939,2023-02-13 22:44:58,ACC_00025,+17631230814,+16512890892,77.0,SMS,CELL_00447,CHI,28.09,0,553665094505794,316036256943377
CDR_00002940,2023-02-13 23:11:34,ACC_00455,+14176669141,+18635877902,48.0,VOICE,CELL_00365,SEA,36.58,0,910187504845559,314808207766955
CDR_00002941,2023-02-13 23:15:56,ACC_00139,+16877578828,+18563963314,257.0,VOICE,CELL_00112,CHI,23.96,0,520089524567122,315006707630977
CDR_00002942,2023-02-13 23:27:58,ACC_00227,+19951252937,+16596627280,76.0,ROAMING,CELL_00363,SEA,24.65,0,439237791659172,312439781179696
CDR_00002943,2023-02-13 23:51:19,ACC_00468,+12124331395,+17926394066,73.0,DATA,CELL_00472,HOU,15.66,0,820424184326203,311482867094850
CDR_00002944,2023-02-13 23:51:56,ACC_00342,+17122879995,+13770250576,4.0,ROAMING,CELL_00087,MIA,121.44,0,459801534814860,315458969590373
CDR_00002945,2023-02-13 23:53:34,ACC_00371,+15577406847,+15477074538,122.0,DATA,CELL_00093,HOU,18.19,0,951793708750415,316744981316200
CDR_00002946,2023-02-13 23:54:50,ACC_00387,+15594787485,+12677674059,74.0,DATA,CELL_00367,NYC,12.83,0,364930193137415,314940921210245
CDR_00002947,2023-02-13 23:58:51,ACC_00271,+13071552532,+16797552415,19.0,VOICE,CELL_00239,SEA,170.24,0,582497530175185,312214315338355
CDR_00002948,2023-02-14 00:11:19,ACC_00338,+13960432117,+14457920170,34.0,SMS,CELL_00471,HOU,0.42,0,560143448580567,315141481541600
CDR_00002949,2023-02-14 00:43:05,ACC_00325,+15942913436,+19198796320,27.0,VOICE,CELL_00031,SEA,76.59,0,692090222343283,311700901349148
CDR_00002950,2023-02-14 00:47:27,ACC_00253,+15026379752,+16450017106,16.0,SMS,CELL_00347,SEA,12.72,0,604866406321031,310576447471810
CDR_00002951,2023-02-14 01:53:10,ACC_00247,+13176724393,+12661767672,69.0,VOICE,CELL_00291,HOU,13.09,0,487480345463840,316130904480167
CDR_00002952,2023-02-14 03:14:54,ACC_00038,+15536932597,+14880639492,54.0,VOICE,CELL_00027,HOU,73.76,0,999840737701545,310372492774869
CDR_00002953,2023-02-14 03:32:40,ACC_00279,+14169501271,+12825463834,54.0,SMS,CELL_00418,BOS,20.76,0,953383796784315,313194100378838
CDR_00002954,2023-02-14 04:10:42,ACC_00218,+19024031628,+17980978549,35.0,VOICE,CELL_00281,MIA,78.91,0,637337170675205,310931667595415
CDR_00002955,2023-02-14 04:30:41,ACC_00386,+16826997166,+18706968887,69.0,VOICE,CELL_00325,LA,39.88,0,424860606779258,313779185512099
CDR_00002956,2023-02-14 04:33:14,ACC_00145,+12131267917,+19802412362,95.0,VOICE,CELL_00341,HOU,75.38,0,721011223844612,313194739862761
CDR_00002957,2023-02-14 04:47:41,ACC_00326,+13599732557,+12888616429,113.0,ROAMING,CELL_00331,LA,3.79,0,931121449790858,313471434455941
CDR_00002958,2023-02-14 04:56:32,ACC_00498,+14551397793,+18194496732,30.0,DATA,CELL_00120,LA,64.83,0,538598860556765,312881311235198
CDR_00002959,2023-02-14 05:08:07,ACC_00489,+17057683450,+12651136232,156.0,DATA,CELL_00467,BOS,45.05,0,410465536499320,316940488589084
CDR_00002960,2023-02-14 05:20:10,ACC_00128,+15738686447,+15265787207,3.0,VOICE,CELL_00233,LA,90.84,0,439701385038537,311980921080927
CDR_00002961,2023-02-14 05:32:12,ACC_00186,+18815598783,+14688801170,167.0,DATA,CELL_00464,HOU,10.28,0,510629468986209,315916804550755
CDR_00002962,2023-02-14 06:20:06,ACC_00267,+13502207340,+14100479974,40.0,DATA,CELL_00390,NYC,40.25,0,959071751098962,315766604774448
CDR_00002963,2023-02-14 06:23:13,ACC_00036,+16997252926,+16259324280,55.0,VOICE,CELL_00105,NYC,50.17,0,881285390705552,310633904534608
CDR_00002964,2023-02-14 06:41:33,ACC_00134,+15841813556,+19350943126,104.0,SMS,CELL_00047,HOU,1.74,0,552193387002212,313495479557123
CDR_00002965,2023-02-14 06:51:53,ACC_00035,+19511730867,+19283287808,113.0,SMS,CELL_00312,MIA,58.52,0,857134831044544,311859838137621
CDR_00002966,2023-02-14 06:58:34,ACC_00355,+14958590550,+16592199242,66.0,ROAMING,CELL_00166,CHI,45.23,0,869394388563590,314083840767247
CDR_00002967,2023-02-14 08:17:31,ACC_00021,+13224363672,+14079851349,333.0,ROAMING,CELL_00410,MIA,32.98,0,586863464278588,316097342014891
CDR_00002968,2023-02-14 08:30:18,ACC_00487,+13660286914,+16343694468,235.0,ROAMING,CELL_00486,SEA,4.69,0,690749995776371,310960734638644
CDR_00002969,2023-02-14 08:40:38,ACC_00495,+16994649265,+14814039537,31.0,VOICE,CELL_00284,SEA,69.89,0,921351907639755,311550543495251
CDR_00002970,2023-02-14 08:52:09,ACC_00380,+18752796931,+19261852049,107.0,SMS,CELL_00470,SEA,62.07,0,917822160533013,313268241286986
CDR_00002971,2023-02-14 09:17:49,ACC_00225,+16144289583,+16691142440,153.0,SMS,CELL_00327,NYC,36.36,0,375335567739102,311093740333047
CDR_00002972,2023-02-14 09:28:06,ACC_00136,+15681264539,+16789539201,29.0,ROAMING,CELL_00129,BOS,11.17,0,365814099133160,316082037823627
CDR_00002973,2023-02-14 09:28:51,ACC_00354,+14780475472,+18468983722,2.0,DATA,CELL_00425,NYC,25.75,0,667189463307234,316843805791081
CDR_00002974,2023-02-14 09:37:49,ACC_00394,+14910678913,+15275894577,446.0,SMS,CELL_00117,LA,39.36,0,870755697268285,311727943389862
CDR_00002975,2023-02-14 10:05:19,ACC_00125,+17450672459,+13247955174,381.0,SMS,CELL_00176,HOU,32.69,0,517960572709570,314335643862808
CDR_00002976,2023-02-14 10:13:35,ACC_00479,+18053787320,+17673907103,46.0,DATA,CELL_00205,HOU,20.05,0,626812244668393,314200113861471
CDR_00002977,2023-02-14 10:16:11,ACC_00490,+16381091513,+15722911045,33.0,SMS,CELL_00465,LA,15.6,0,561922558236665,310715995207408
CDR_00002978,2023-02-14 10:31:30,ACC_00270,+19646346011,+12481098667,20.0,ROAMING,CELL_00361,NYC,13.46,0,939376523675949,312715209999276
CDR_00002979,2023-02-14 11:10:19,ACC_00164,+19591667070,+15101726447,139.0,SMS,CELL_00341,SEA,19.57,0,604210816814052,315371961773003
CDR_00002980,2023-02-14 11:27:37,ACC_00433,+12038216544,+15357468541,169.0,SMS,CELL_00129,NYC,26.55,0,868534472724807,311150213621706
CDR_00002981,2023-02-14 12:26:09,ACC_00436,+15914929023,+16393434797,65.0,ROAMING,CELL_00337,BOS,54.84,0,631772451100768,316253608986334
CDR_00002982,2023-02-14 12:31:31,ACC_00278,+14780439666,+13069512961,33.0,VOICE,CELL_00084,CHI,0.75,0,727315643469027,314530573591736
CDR_00002983,2023-02-14 13:08:39,ACC_00234,+18876852300,+17426676695,71.0,VOICE,CELL_00222,MIA,78.86,0,753793851800042,312806013762595
CDR_00002984,2023-02-14 13:18:29,ACC_00022,+12036351450,+13580031892,87.0,VOICE,CELL_00401,SEA,5.05,0,666596009842328,312993556765581
CDR_00002985,2023-02-14 15:16:12,ACC_00318,+17378975986,+16414435855,94.0,SMS,CELL_00155,MIA,9.25,0,541907494440679,313097988114389
CDR_00002986,2023-02-14 15:18:49,ACC_00335,+19752783465,+14117817163,70.0,VOICE,CELL_00475,HOU,45.53,0,600983591254278,313180924866317
CDR_00002987,2023-02-14 15:21:40,ACC_00301,+17606906699,+17394916117,0.0,VOICE,CELL_00300,NYC,2.12,0,642956305533904,312585624285232
CDR_00002988,2023-02-14 15:44:23,ACC_00245,+14760548616,+14230112942,77.0,VOICE,CELL_00425,NYC,91.99,0,396665917081028,314930983692114
CDR_00002989,2023-02-14 15:54:26,ACC_00362,+18115203628,+15306896071,51.0,DATA,CELL_00004,LA,75.61,0,769966949678149,310386926977184
CDR_00002990,2023-02-14 16:11:53,ACC_00192,+17911917035,+13481516227,98.0,DATA,CELL_00489,MIA,64.68,0,976462717239719,315899810254990
CDR_00002991,2023-02-14 16:53:29,ACC_00393,+13497694598,+19844226654,9.0,SMS,CELL_00417,SEA,7.9,0,920005092520386,314329092103963
CDR_00002992,2023-02-14 17:01:53,ACC_00370,+13082326234,+14130009508,254.0,ROAMING,CELL_00129,LA,16.24,0,758214968667340,313297754573133
CDR_00002993,2023-02-14 17:21:26,ACC_00369,+14004452735,+17784257665,250.0,ROAMING,CELL_00267,SEA,74.45,0,723017020012796,316954741750116
CDR_00002994,2023-02-14 17:58:35,ACC_00210,+19203502628,+15020889880,100.0,ROAMING,CELL_00392,LA,28.02,0,421570967289378,314729824866230
CDR_00002995,2023-02-14 18:01:28,ACC_00399,+19835355326,+17833020693,160.0,VOICE,CELL_00227,BOS,32.41,0,941674734631703,314095883196054
CDR_00002996,2023-02-14 18:29:08,ACC_00412,+18000724479,+19987193163,69.0,VOICE,CELL_00192,CHI,7.96,0,466452951484359,310110339502713
CDR_00002997,2023-02-14 18:31:04,ACC_00274,+12439427140,+13972379077,107.0,VOICE,CELL_00314,MIA,134.68,0,458093347723475,314444575761805
CDR_00002998,2023-02-14 18:38:01,ACC_00024,+18491901956,+12971064833,115.0,VOICE,CELL_00060,NYC,219.29,0,351571943566949,311733690642505
CDR_00002999,2023-02-14 18:38:37,ACC_00306,+19139762289,+15545536654,52.0,DATA,CELL_00030,SEA,65.53,0,939157380229804,314363521430082
CDR_00003000,2023-02-14 18:39:44,ACC_00164,+19916844262,+19541544389,389.0,DATA,CELL_00485,LA,65.61,0,860167658943450,311913613971168
CDR_00003001,2023-02-14 18:51:07,ACC_00004,+17902271902,+12897508886,111.0,DATA,CELL_00052,MIA,10.08,0,952838489133941,310778056663980
CDR_00003002,2023-02-14 18:56:07,ACC_00232,+19075280531,+13693823173,559.0,SMS,CELL_00296,SEA,23.81,0,624033194694414,310184765813947
CDR_00003003,2023-02-14 19:11:27,ACC_00342,+14615850281,+15587363131,68.0,ROAMING,CELL_00252,NYC,18.58,0,732295383445633,311991174709776
CDR_00003004,2023-02-14 19:36:27,ACC_00459,+17576911639,+14843856837,4.0,ROAMING,CELL_00216,MIA,8.0,0,673601877192701,311968988577681
CDR_00003005,2023-02-14 19:50:19,ACC_00252,+12464305421,+18458894258,43.0,DATA,CELL_00387,CHI,16.95,0,979504814382545,315856221719082
CDR_00003006,2023-02-14 20:28:05,ACC_00381,+12274178050,+12329979441,126.0,SMS,CELL_00415,MIA,111.06,0,855039816111443,312096180657001
CDR_00003007,2023-02-14 20:56:06,ACC_00363,+16244978019,+19096673432,289.0,VOICE,CELL_00064,SEA,20.01,0,501692577506099,316757034692123
CDR_00003008,2023-02-14 21:14:49,ACC_00011,+14751333497,+19957614145,115.0,SMS,CELL_00105,MIA,15.59,0,632477158834758,315817783781574
CDR_00003009,2023-02-14 22:07:22,ACC_00426,+15700078247,+19491939870,77.0,SMS,CELL_00486,BOS,54.78,0,722216891490859,314180005153639
CDR_00003010,2023-02-14 22:11:56,ACC_00411,+17416584713,+15303573261,10.0,SMS,CELL_00452,CHI,14.1,0,965872487147796,311607173982451
CDR_00003011,2023-02-14 22:13:34,ACC_00150,+19349091788,+17649845848,19.0,ROAMING,CELL_00324,LA,117.29,0,954505629780031,314979965152958
CDR_00003012,2023-02-14 22:13:44,ACC_00393,+13283298067,+15242885541,7.0,ROAMING,CELL_00328,SEA,10.72,0,764976410275097,316125517749070
CDR_00003013,2023-02-14 22:20:52,ACC_00285,+16938908710,+16170604172,149.0,SMS,CELL_00164,LA,142.4,0,495668926322476,312038755638298
CDR_00003014,2023-02-14 22:28:27,ACC_00145,+15287687478,+16097855592,213.0,DATA,CELL_00002,HOU,69.35,0,880945039828076,312985735490128
CDR_00003015,2023-02-14 23:30:10,ACC_00429,+15864126433,+19557820247,22.0,DATA,CELL_00131,HOU,46.82,0,439728412543731,315545713069430
CDR_00003016,2023-02-14 23:33:50,ACC_00214,+19754262045,+18757405691,47.0,ROAMING,CELL_00431,SEA,25.5,0,476068957132530,312611535033123
CDR_00003017,2023-02-14 23:50:32,ACC_00494,+19741093343,+17923256801,78.0,DATA,CELL_00384,HOU,16.85,0,483281149790353,310609687001517
CDR_00003018,2023-02-14 23:50:58,ACC_00276,+14577123417,+15313507729,18.0,ROAMING,CELL_00351,SEA,52.13,0,830898009570705,310189127015866
CDR_00003019,2023-02-15 00:20:17,ACC_00218,+14836956156,+12259531776,65.0,ROAMING,CELL_00187,LA,14.91,0,478557610303007,312538811337385
CDR_00003020,2023-02-15 00:43:40,ACC_00047,+14923823693,+18008390302,409.0,SMS,CELL_00010,NYC,68.57,0,990802764924289,313203067447574
CDR_00003021,2023-02-15 01:24:58,ACC_00322,+15097887746,+13982800010,152.0,VOICE,CELL_00496,LA,169.49,0,637610253045500,311381640211207
CDR_00003022,2023-02-15 02:01:28,ACC_00154,+14814924004,+12058687595,22.0,VOICE,CELL_00410,HOU,16.41,0,824461966119928,311782178144634
CDR_00003023,2023-02-15 02:04:51,ACC_00090,+16284097182,+18845353127,12.0,SMS,CELL_00375,HOU,32.36,0,576907358322999,310214748123724
CDR_00003024,2023-02-15 02:16:44,ACC_00082,+17409194636,+13206608387,71.0,ROAMING,CELL_00258,NYC,27.67,0,821781069234491,315908461947776
CDR_00003025,2023-02-15 02:41:28,ACC_00238,+13797725951,+16156875800,530.0,VOICE,CELL_00270,NYC,31.4,0,738388291248567,313399676574791
CDR_00003026,2023-02-15 04:01:20,ACC_00052,+17962595370,+18000984631,189.0,VOICE,CELL_00002,BOS,27.35,0,787215100546947,310175327551171
CDR_00003027,2023-02-15 04:08:50,ACC_00009,+16446661267,+14596720287,42.0,VOICE,CELL_00318,CHI,31.74,0,371271317583711,312625881343119
CDR_00003028,2023-02-15 04:30:54,ACC_00240,+19336100299,+19994208975,3.0,ROAMING,CELL_00059,MIA,8.46,0,403096505262195,316553715878168
CDR_00003029,2023-02-15 04:43:34,ACC_00008,+18751870830,+16883054905,64.0,DATA,CELL_00018,MIA,15.54,0,655018408248521,316111383227809
CDR_00003030,2023-02-15 05:12:57,ACC_00346,+12815679418,+15289377709,21.0,DATA,CELL_00347,LA,88.91,0,663167127374842,313917654866458
CDR_00003031,2023-02-15 05:18:18,ACC_00250,+19415475241,+17232129329,24.0,DATA,CELL_00393,SEA,9.26,0,480594241014320,311273366002729
CDR_00003032,2023-02-15 05:30:56,ACC_00126,+17250009933,+13980892706,21.0,SMS,CELL_00060,SEA,24.7,0,674933073851521,315073962194262
CDR_00003033,2023-02-15 05:40:19,ACC_00438,+18591207552,+12125748814,153.0,SMS,CELL_00053,LA,6.49,0,998436260180730,314304751779350
CDR_00003034,2023-02-15 05:59:16,ACC_00182,+15371107191,+16759231562,4.0,DATA,CELL_00352,CHI,0.76,0,553572311744108,310666502523108
CDR_00003035,2023-02-15 06:00:42,ACC_00069,+14885653126,+14925676943,100.0,DATA,CELL_00139,SEA,61.05,0,778285656097410,311585280399744
CDR_00003036,2023-02-15 06:19:42,ACC_00207,+14178900724,+18540869891,168.0,ROAMING,CELL_00446,SEA,26.38,0,423411409689652,314328266267102
CDR_00003037,2023-02-15 06:31:45,ACC_00172,+15631048029,+16333203337,20.0,VOICE,CELL_00405,BOS,130.29,0,479025171274076,315505434619775
CDR_00003038,2023-02-15 07:01:59,ACC_00407,+19905483006,+16408474720,268.0,ROAMING,CELL_00097,HOU,70.95,0,680325930685978,314974178997069
CDR_00003039,2023-02-15 07:17:41,ACC_00173,+12777972586,+18423026577,10.0,SMS,CELL_00097,NYC,98.76,0,531734326009383,313030871065011
CDR_00003040,2023-02-15 07:29:40,ACC_00332,+12419201975,+15921612234,138.0,DATA,CELL_00492,LA,20.42,0,484370044887959,315813942229822
CDR_00003041,2023-02-15 07:53:57,ACC_00499,+16844483189,+17473284117,23.0,SMS,CELL_00402,CHI,52.01,0,595455660786813,314083632202976
CDR_00003042,2023-02-15 08:02:50,ACC_00464,+17405868529,+16503514439,197.0,ROAMING,CELL_00408,BOS,1.24,0,780905746499141,313313758338360
CDR_00003043,2023-02-15 08:07:31,ACC_00388,+19766777768,+13807563598,102.0,SMS,CELL_00396,HOU,59.04,0,683761054661167,312943483479345
CDR_00003044,2023-02-15 08:34:35,ACC_00202,+19571676079,+13072226456,107.0,ROAMING,CELL_00463,LA,25.6,0,377550411457238,310234558554111
CDR_00003045,2023-02-15 08:37:36,ACC_00338,+17081239873,+12928583286,51.0,ROAMING,CELL_00446,NYC,18.55,0,945655143216884,316208166103576
CDR_00003046,2023-02-15 09:01:49,ACC_00360,+19214309666,+17220500861,40.0,SMS,CELL_00128,CHI,113.93,0,747106144814467,313495068719021
CDR_00003047,2023-02-15 09:07:17,ACC_00249,+17736497738,+16426482650,75.0,ROAMING,CELL_00213,CHI,262.04,0,733008830913795,313980580621445
CDR_00003048,2023-02-15 11:17:16,ACC_00184,+12383539822,+15232547697,170.0,DATA,CELL_00240,CHI,53.47,0,980452082226494,316527796711741
