CDR_ID,Call_Date,Call_Start_Time,A_Party_Number,B_Party_Number,Call_Type,Call_Duration_Seconds,IMSI,IMEI,First_BTS_Location,First_Cell_Global_ID,Roaming_Network_Circle
CDR202600025658,2025-03-16,02:55:56,+917927220453,+918370544176,VOICE,137,404382421878463,358493778200652,Gujarat_BTS_003,404-45-704-433,Gujarat
CDR202600025684,2025-02-23,10:57:05,+917448090961,+916696288792,MISSED,0,404669584126648,355970901770864,Rajasthan_BTS_017,404-45-652-977,Rajasthan
CDR202600025730,2025-05-13,07:34:50,+919099798724,+918018258088,VOICE,165,404290913772444,354662149246057,Delhi_BTS_006,404-45-223-254,Delhi
CDR202600025743,2025-02-09,04:24:11,+918711631322,+916696288792,VOICE,63,404986418997216,350482505579319,Rajasthan_BTS_019,404-45-414-246,Rajasthan
CDR202600025750,2025-12-18,06:14:45,+918339938200,+919393824493,VOICE,220,404892348480187,353616759318500,TamilNadu_BTS_001,404-45-698-489,Tamil Nadu
CDR202600025751,2025-12-13,21:49:59,+918462144443,+919170525164,VOICE,306,404223488611019,351554143813879,Karnataka_BTS_002,404-45-195-949,Karnataka
CDR202600025755,2025-11-28,12:09:00,+918659465845,+916086029184,VOICE,483,404879049829459,359442273430042,Delhi_BTS_002,404-45-878-546,Delhi
CDR202600025757,2025-11-21,13:59:25,+917221820048,+919683662704,VOICE,76,404192058054757,356624612407448,Maharashtra_BTS_005,404-45-181-876,Maharashtra
CDR202600025768,2025-03-01,09:26:49,+916846943785,+919646677603,VOICE,9,404087287051004,350573033118169,Rajasthan_BTS_004,404-45-374-068,Rajasthan
CDR202600025803,2025-09-23,13:20:47,+918132420926,+917467444699,VOICE,305,404387050182283,354164549934649,UttarPradesh_BTS_002,404-45-869-959,Uttar Pradesh
CDR202600025808,2025-09-05,03:50:35,+918281664145,+919144540947,VOICE,36,404058285829410,355374301490384,Karnataka_BTS_007,404-45-322-992,Karnataka
CDR202600025815,2025-09-16,05:40:25,+919944634146,+916554854531,SMS,0,404595101509623,353235823849388,TamilNadu_BTS_004,404-45-513-123,Tamil Nadu
CDR202600025817,2025-02-27,11:40:47,+916231421581,+917127051696,VOICE,143,404160712509589,353631700587870,Maharashtra_BTS_005,404-45-181-876,Maharashtra
CDR202600025826,2025-07-28,16:05:31,+917640182246,+918335471524,VOICE,732,404502874575403,357838230114883,TamilNadu_BTS_005,404-45-734-084,Tamil Nadu
CDR202600025848,2025-12-09,07:02:10,+919557588766,+918859333151,VOICE,126,404589068738516,350910209009419,UttarPradesh_BTS_001,404-45-234-688,Uttar Pradesh
CDR202600025852,2025-04-02,06:46:55,+917257605958,+919872534495,VOICE,417,404547339318871,353036693471153,Karnataka_BTS_005,404-45-102-400,Karnataka
CDR202600025868,2025-06-09,07:22:26,+917303258691,+918172835235,VOICE,75,404007448515572,357722509784644,Maharashtra_BTS_006,404-45-489-285,Maharashtra
CDR202600025891,2025-09-29,15:11:03,+917882935563,+919141257788,SMS,0,404969674654992,356294606328765,Maharashtra_BTS_009,404-45-646-747,Maharashtra
CDR202600025916,2025-07-07,18:48:15,+917129098232,+919384855691,VOICE,4,404914853786504,358711487296565,Mumbai_BTS_012,404-45-553-828,Mumbai
CDR202600025917,2025-02-25,05:53:52,+918522100638,+919490686177,VOICE,111,404320250295363,356945249565221,Maharashtra_BTS_001,404-45-204-095,Maharashtra
CDR202600025936,2025-05-06,13:15:05,+916064642439,+916808945172,VOICE,183,404020014283574,357993695949368,TamilNadu_BTS_001,404-45-698-489,Tamil Nadu
CDR202600025939,2025-09-17,00:49:06,+918686517549,+918358273972,SMS,0,404415324133577,356734268012187,Gujarat_BTS_008,404-45-448-285,Gujarat
CDR202600025940,2025-05-24,19:40:14,+916555724622,+917158246139,VOICE,18,404646255271555,355698041907794,UttarPradesh_BTS_007,404-45-779-107,Uttar Pradesh
CDR202600025962,2025-04-20,10:05:05,+919521875296,+919566779728,VOICE,113,404831359029222,351411476110104,WestBengal_BTS_006,404-45-906-719,West Bengal
CDR202600025970,2025-05-03,03:13:23,+917274878619,+919318512872,VOICE,117,404582145852413,350994929026473,Mumbai_BTS_010,404-45-211-255,Mumbai
CDR202600025974,2025-09-09,08:26:05,+919839346283,+919215365161,VOICE,177,404093781120498,358828861485099,Rajasthan_BTS_013,404-45-448-115,Rajasthan
CDR202600025992,2025-06-04,04:41:25,+918079771727,+917667564958,VOICE,285,404274058217058,354326353763340,Rajasthan_BTS_019,404-45-119-115,Rajasthan
CDR202600026037,2025-04-22,12:06:40,+919561046066,+916290799564,VOICE,107,404446274868719,351051835678147,Gujarat_BTS_006,404-45-833-666,Gujarat
CDR202600026041,2025-09-29,07:43:12,+916235230918,+919726146663,VOICE,168,404195257080048,351748208151971,Maharashtra_BTS_005,404-45-181-876,Maharashtra
CDR202600026097,2025-12-12,01:42:46,+919976782155,+917835301377,SMS,0,404964747345476,358908149840555,Rajasthan_BTS_006,404-45-246-272,Rajasthan
CDR202600026110,2025-08-31,23:12:00,+918256204328,+917707737088,VOICE,40,404041818012574,356258422028037,Rajasthan_BTS_018,404-45-713-332,Rajasthan
CDR202600026118,2025-07-12,15:10:02,+918236349159,+916611411515,VOICE,90,404767944169204,359544269880685,Gujarat_BTS_006,404-45-818-559,Gujarat
CDR202600026140,2025-03-25,20:15:47,+916344936147,+916938174319,VOICE,187,404681919741690,355716659789769,Maharashtra_BTS_007,404-45-314-687,Maharashtra
CDR202600026161,2025-04-29,18:37:20,+919290632793,+918934412558,VOICE,367,404169713803096,350567505058445,UttarPradesh_BTS_014,404-45-214-078,Uttar Pradesh
CDR202600026187,2025-01-30,23:15:02,+917327775699,+919370587105,VOICE,11,404020607104529,352651221779408,Rajasthan_BTS_007,404-45-241-522,Rajasthan
CDR202600026226,2025-12-16,06:17:56,+918948400859,+916537754178,VOICE,402,404731417085587,350122550236034,Maharashtra_BTS_009,404-45-646-747,Maharashtra
CDR202600026244,2025-11-04,11:49:08,+919426605477,+918358633681,MISSED,0,404281266825758,351254062917245,Gujarat_BTS_006,404-45-818-559,Gujarat
CDR202600026271,2025-09-10,21:21:15,+916812527503,+919904689017,VOICE,3,404702004554976,350833336721761,Mumbai_BTS_006,404-45-319-553,Mumbai
CDR202600026274,2025-07-20,15:42:10,+919686240092,+916845331824,VOICE,26,404141156656873,352964962748550,Gujarat_BTS_008,404-45-814-433,Gujarat
CDR202600026355,2025-10-13,16:28:54,+916710095087,+918961683209,SMS,0,404269914058997,357068618911508,TamilNadu_BTS_001,404-45-698-489,Tamil Nadu
CDR202600026364,2025-07-02,12:48:10,+917475571215,+916208722564,SMS,0,404102817855106,356899677930523,Rajasthan_BTS_016,404-45-619-624,Rajasthan
CDR202600026372,2025-08-30,04:34:22,+917139435997,+916983923513,SMS,0,404775867779992,353641324305350,Karnataka_BTS_006,404-45-813-981,Karnataka
CDR202600026376,2025-02-09,04:14:31,+916796251165,+919567008668,VOICE,109,404602198462641,356515619806011,WestBengal_BTS_009,404-45-571-359,West Bengal
CDR202600026390,2025-10-08,08:10:20,+919094451973,+916144344588,VOICE,296,404942039407211,351276461798584,WestBengal_BTS_009,404-45-571-359,West Bengal
CDR202600026395,2025-07-13,07:39:04,+919061229549,+917385751477,VOICE,71,404484403777150,350144284545274,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600026423,2025-09-09,05:19:25,+916575277012,+918794579254,VOICE,2,404894376279986,356507167622169,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600026426,2025-07-12,12:02:21,+918977253240,+917803278203,VOICE,307,404342533245168,359193508473533,Gujarat_BTS_002,404-45-854-105,Gujarat
CDR202600026456,2025-12-16,11:07:17,+917536232187,+919289658822,VOICE,96,404438868816640,355366766891803,Mumbai_BTS_005,404-45-626-244,Mumbai
CDR202600026532,2025-10-31,04:20:19,+917320050330,+919922383376,VOICE,91,404470464801705,350298350050339,Delhi_BTS_005,404-45-508-688,Delhi
CDR202600026534,2025-07-24,22:20:28,+917594789568,+919088282045,VOICE,55,404538892677851,351801660599823,WestBengal_BTS_002,404-45-355-683,West Bengal
CDR202600026562,2025-05-19,03:01:59,+918925584531,+917668069108,VOICE,143,404440287303789,359407553595940,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600026567,2025-09-20,10:54:12,+917294415765,+918725167166,VOICE,302,404342247928192,350245305012264,Rajasthan_BTS_006,404-45-246-272,Rajasthan
CDR202600026574,2025-03-26,18:48:59,+918356602474,+916611411515,VOICE,49,404436757917342,351322175802881,TamilNadu_BTS_001,404-45-158-052,Tamil Nadu
CDR202600026599,2025-06-01,15:48:52,+919062068156,+916653181892,VOICE,343,404193501510031,356304910343980,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600026601,2025-09-25,05:41:56,+919984651647,+917420655631,VOICE,77,404260185388098,352904457132425,UttarPradesh_BTS_003,404-45-618-272,Uttar Pradesh
CDR202600026603,2025-07-02,08:41:25,+918182107087,+917494642558,VOICE,26,404499690366878,354075281242227,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600026640,2025-07-27,16:41:52,+918148516314,+918535912450,VOICE,59,404952917546320,355504118565870,TamilNadu_BTS_005,404-45-734-084,Tamil Nadu
CDR202600026650,2025-03-21,20:42:02,+919628453819,+918185194936,VOICE,68,404408481159629,350939867643621,Maharashtra_BTS_002,404-45-926-045,Maharashtra
CDR202600026668,2025-07-16,13:13:57,+917985473643,+917669909894,VOICE,306,404630513809018,358458405249714,Rajasthan_BTS_015,404-45-208-892,Rajasthan
CDR202600026672,2025-01-02,05:52:55,+919208295547,+919004689486,SMS,0,404283909858577,351227048380064,Gujarat_BTS_006,404-45-818-559,Gujarat
CDR202600026673,2025-08-30,00:05:33,+918666798076,+918707498242,VOICE,110,404296283717694,353942080300839,TamilNadu_BTS_006,404-45-773-598,Tamil Nadu
CDR202600026688,2025-03-14,13:06:32,+919381446478,+917953885985,VOICE,177,404650745541299,350105314677989,Mumbai_BTS_011,404-45-243-433,Mumbai
CDR202600026709,2025-12-15,19:58:14,+918481082809,+916050869454,VOICE,266,404639588941901,357400610209384,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600026717,2025-03-10,04:53:59,+919262309317,+919272145577,VOICE,108,404379669992204,358380868263876,UttarPradesh_BTS_010,404-45-370-518,Uttar Pradesh
CDR202600026720,2025-01-10,08:53:14,+919251407196,+918266082714,VOICE,427,404080962022018,351035090039455,Maharashtra_BTS_009,404-45-350-168,Maharashtra
CDR202600026743,2025-01-31,03:21:13,+918903985515,+919258500437,VOICE,17,404258701031328,358513273934705,Rajasthan_BTS_007,404-45-241-522,Rajasthan
CDR202600026750,2025-03-12,05:28:10,+919750378856,+917055874204,VOICE,75,404664995364232,358137748828115,Mumbai_BTS_010,404-45-919-883,Mumbai
CDR202600026751,2025-08-16,04:15:21,+918023844567,+917591220318,SMS,0,404171825128017,352189169124027,Maharashtra_BTS_004,404-45-691-197,Maharashtra
CDR202600026754,2025-08-23,21:26:36,+917960002774,+917378988701,VOICE,14,404839846479501,354687506850829,Maharashtra_BTS_005,404-45-181-876,Maharashtra
CDR202600026760,2025-09-02,13:12:47,+917716485521,+918132420926,SMS,0,404393304698901,352934073222652,WestBengal_BTS_008,404-45-979-482,West Bengal
CDR202600026789,2025-09-24,06:36:28,+917488910754,+919415447035,VOICE,52,404237753259187,353281506157269,Maharashtra_BTS_003,404-45-487-081,Maharashtra
CDR202600026803,2025-01-06,20:40:34,+917475906236,+916791810425,VOICE,70,404408892442056,353060064204642,Rajasthan_BTS_015,404-45-612-781,Rajasthan
CDR202600026820,2025-01-19,08:19:42,+918338572713,+917896616394,VOICE,88,404486680876769,359089063237279,Maharashtra_BTS_006,404-45-489-285,Maharashtra
CDR202600026829,2025-01-13,08:27:40,+918279397148,+918828081982,SMS,0,404017018891908,351226504896031,Mumbai_BTS_012,404-45-553-828,Mumbai
CDR202600026835,2025-09-19,16:21:46,+918760745567,+916810780965,SMS,0,404054108405290,357580101818420,WestBengal_BTS_001,404-45-415-374,West Bengal
CDR202600026849,2025-01-20,09:46:18,+916060422207,+917164648616,VOICE,5,404392525980142,352278892868956,Delhi_BTS_003,404-45-993-622,Delhi
CDR202600026868,2025-07-13,16:47:16,+917294851749,+917904658078,SMS,0,404845438233639,358708192655994,Karnataka_BTS_003,404-45-270-417,Karnataka
CDR202600026888,2025-07-05,16:39:24,+919425196407,+917434753875,VOICE,87,404430618555028,358104863904378,Gujarat_BTS_005,404-45-716-028,Gujarat
CDR202600026889,2025-04-17,03:21:53,+917749468503,+919136542310,VOICE,206,404098814096347,355114787853361,Mumbai_BTS_008,404-45-462-434,Mumbai
CDR202600026900,2025-10-26,20:32:34,+917990704138,+918991184310,SMS,0,404115088781645,353391276953655,UttarPradesh_BTS_013,404-45-822-438,Uttar Pradesh
CDR202600026908,2025-09-20,12:07:26,+918102703845,+916206407247,VOICE,221,404578706755399,356950737864476,WestBengal_BTS_003,404-45-258-948,West Bengal
CDR202600026916,2025-12-01,22:19:49,+917641747004,+919219963673,SMS,0,404361734397296,356949676164346,WestBengal_BTS_005,404-45-901-954,West Bengal
CDR202600026953,2025-02-19,00:51:51,+916454279208,+917549758539,VOICE,85,404353197104983,354477660272227,Delhi_BTS_003,404-45-993-622,Delhi
CDR202600026959,2025-08-29,00:26:57,+919946024602,+918353900388,VOICE,10,404753780775281,358168039851712,WestBengal_BTS_006,404-45-906-719,West Bengal
CDR202600026964,2025-06-14,10:46:32,+916401402202,+918405353666,VOICE,81,404731980180827,351783452420351,UttarPradesh_BTS_003,404-45-202-076,Uttar Pradesh
CDR202600026976,2025-12-30,05:29:25,+918873496910,+918048877029,VOICE,7,404172294915850,352580095363885,Delhi_BTS_003,404-45-993-622,Delhi
CDR202600026991,2025-04-07,04:58:40,+917861070842,+916744202557,VOICE,207,404678079569957,358269007097758,TamilNadu_BTS_003,404-45-170-610,Tamil Nadu
CDR202600027006,2025-02-11,01:04:16,+916367952951,+918568140964,VOICE,117,404474716368898,354965912856843,Rajasthan_BTS_019,404-45-951-827,Rajasthan
CDR202600027009,2025-06-01,18:00:20,+917699081158,+917429104397,SMS,0,404547082956137,358293217640914,Rajasthan_BTS_006,404-45-242-253,Rajasthan
CDR202600027035,2025-11-30,07:02:37,+919510144962,+918139555438,VOICE,22,404755189021790,351491970500706,Rajasthan_BTS_011,404-45-796-739,Rajasthan
CDR202600027042,2025-11-21,16:30:05,+917858560879,+918274235495,VOICE,152,404705920426942,359732640303115,Delhi_BTS_006,404-45-629-463,Delhi
CDR202600027051,2025-12-11,14:22:51,+918544616224,+917178752596,VOICE,161,404401940561309,352118053627590,UttarPradesh_BTS_004,404-45-457-903,Uttar Pradesh
CDR202600027063,2025-09-17,15:51:38,+918883344957,+917272867429,VOICE,179,404099939728143,358672074793491,Gujarat_BTS_002,404-45-328-143,Gujarat
CDR202600027078,2025-02-02,10:32:24,+917868954432,+916316168850,VOICE,18,404270697551169,352600819820389,WestBengal_BTS_006,404-45-373-164,West Bengal
CDR202600027103,2025-11-02,09:35:15,+918630006675,+918965928635,VOICE,102,404400568596568,351222144005678,WestBengal_BTS_007,404-45-491-894,West Bengal
CDR202600027107,2025-10-19,04:10:58,+917792688833,+917002084527,VOICE,78,404992998419025,353969041878927,Maharashtra_BTS_003,404-45-949-644,Maharashtra
CDR202600027108,2025-12-24,14:35:18,+917726107989,+916133167035,MISSED,0,404407448096702,356620195756441,UttarPradesh_BTS_010,404-45-749-874,Uttar Pradesh
CDR202600027118,2025-08-09,15:28:49,+918169255646,+917221820048,VOICE,288,404774589693970,352028603364357,Karnataka_BTS_004,404-45-160-169,Karnataka
CDR202600027121,2025-10-13,05:14:46,+919780125713,+917330684763,VOICE,3,404235919986727,350768266251576,Gujarat_BTS_003,404-45-704-433,Gujarat
CDR202600027125,2025-11-14,14:18:21,+916653271645,917549965641,VOICE,429,404867621011710,356014704827913,WestBengal_BTS_005,404-45-785-885,West Bengal
CDR202600027134,2025-03-29,06:16:53,+918707498242,+916623239400,VOICE,122,404424071853869,358972338624894,UttarPradesh_BTS_015,404-45-658-037,Uttar Pradesh
CDR202600027138,2025-04-14,14:07:08,+919939243535,+917110115786,VOICE,179,404534470716340,352191846903788,Rajasthan_BTS_004,404-45-316-936,Rajasthan
CDR202600027140,2025-10-13,23:36:55,+918806117659,+918257523357,MISSED,0,404616729746243,354013933929134,Gujarat_BTS_007,404-45-703-285,Gujarat
CDR202600027145,2025-04-17,00:29:01,+918005798364,+917486228408,VOICE,8,404534280817595,351766951928737,UttarPradesh_BTS_014,404-45-214-078,Uttar Pradesh
CDR202600027178,2025-09-12,08:51:18,+919275704263,+918318287801,VOICE,44,404296588913500,358822611947033,Rajasthan_BTS_017,404-45-897-945,Rajasthan
CDR202600027206,2025-10-26,23:37:22,+918943978661,+918998819735,SMS,0,404413863646996,351656971887413,Rajasthan_BTS_011,404-45-796-739,Rajasthan
CDR202600027222,2025-06-27,02:30:28,+919771135790,+917762729779,VOICE,236,404614112520521,356478275572851,Mumbai_BTS_011,404-45-995-946,Mumbai
CDR202600027244,2025-08-22,13:50:43,+917177936189,+919429605845,VOICE,49,404972884782765,357076933482426,Karnataka_BTS_002,404-45-195-949,Karnataka
CDR202600027245,2025-03-20,00:46:15,+919692129084,+917593551276,VOICE,371,404246717152925,354070840778430,Rajasthan_BTS_009,404-45-742-164,Rajasthan
CDR202600027246,2025-02-03,02:33:04,+919292744281,+917589758150,VOICE,43,404228746487191,355684027944136,Karnataka_BTS_008,404-45-693-754,Karnataka
CDR202600027327,2025-10-23,12:07:44,+919170525164,+919335820595,SMS,0,404158011507508,352158436741586,Rajasthan_BTS_010,404-45-710-480,Rajasthan
CDR202600027348,2025-06-12,10:50:51,+917552096511,+919869682734,VOICE,268,404361371900243,359600438415893,Rajasthan_BTS_019,404-45-414-246,Rajasthan
CDR202600027354,2025-11-20,11:20:59,+919734426560,+918127731517,VOICE,63,404293394980830,354639934149270,UttarPradesh_BTS_002,404-45-869-959,Uttar Pradesh
CDR202600027368,2025-05-11,00:06:19,+919971198531,+917088277832,VOICE,30,404725281621233,353816544420858,UttarPradesh_BTS_002,404-45-174-010,Uttar Pradesh
CDR202600027382,2025-07-08,05:49:33,+919384954099,+919526850403,VOICE,246,404535736113603,352957082179306,Gujarat_BTS_001,404-45-859-282,Gujarat
CDR202600027383,2025-06-12,19:51:05,+919798695428,+918673336245,VOICE,31,404013978309028,353841781533109,UttarPradesh_BTS_006,404-45-769-542,Uttar Pradesh
CDR202600027395,2025-10-07,13:42:22,+918259520684,+918774643382,VOICE,359,404320750062347,354937441420823,UttarPradesh_BTS_003,404-45-202-076,Uttar Pradesh
CDR202600027404,2025-11-04,18:57:04,+918250783118,+916271852980,VOICE,147,404727807031356,359027961940546,Maharashtra_BTS_007,404-45-479-364,Maharashtra
CDR202600027429,2025-10-01,06:30:26,+919425196407,+918826116166,VOICE,148,404430618555028,358104863904378,Rajasthan_BTS_015,404-45-282-520,Rajasthan
CDR202600027444,2025-03-28,15:37:34,+918794579254,+917256006787,SMS,0,404425412701623,352639611289159,Rajasthan_BTS_012,404-45-798-907,Rajasthan
CDR202600027478,2025-10-07,18:44:25,+917667564958,+917789224735,SMS,0,404213937992862,353488319136712,UttarPradesh_BTS_006,404-45-726-827,Uttar Pradesh
CDR202600027479,2025-05-13,07:37:11,+916979318103,+916720582936,SMS,0,404115915747624,358858816302790,UttarPradesh_BTS_004,404-45-457-903,Uttar Pradesh
CDR202600027480,2025-11-20,01:20:06,+918022731031,+918072478648,VOICE,29,404839398605771,352777173290326,Maharashtra_BTS_002,404-45-718-271,Maharashtra
CDR202600027510,2025-01-15,15:59:19,+917239239286,+918755260741,VOICE,17,404598970745318,356905781754110,Maharashtra_BTS_006,404-45-489-285,Maharashtra
CDR202600027517,2025-04-10,10:52:06,+916326263871,+916990731677,VOICE,76,404619588425230,355377376370777,UttarPradesh_BTS_002,404-45-568-324,Uttar Pradesh
CDR202600027549,2025-11-19,01:59:44,+917616211754,+919627533531,VOICE,14,404712582421360,358227114764107,Rajasthan_BTS_010,404-45-710-066,Rajasthan
CDR202600027554,2025-11-03,04:26:47,+917431508107,+918805064101,VOICE,13,404540086193080,353932761699170,WestBengal_BTS_008,404-45-979-482,West Bengal
CDR202600027557,2025-07-23,07:34:48,+918603437311,+918418646550,VOICE,107,404439116489632,352211704035244,UttarPradesh_BTS_011,404-45-194-650,Uttar Pradesh
CDR202600027604,2025-03-16,09:55:58,+916326243819,+918152680606,VOICE,53,404101232690789,354980417445130,Gujarat_BTS_008,404-45-448-285,Gujarat
CDR202600027631,2025-05-14,00:35:31,+917767520527,+917039452657,VOICE,142,404478013364843,350478266597413,UttarPradesh_BTS_006,404-45-769-542,Uttar Pradesh
CDR202600027634,2025-10-14,11:28:56,+916704041859,+917221851476,SMS,0,404520732707622,354578992946178,Mumbai_BTS_011,404-45-995-946,Mumbai
CDR202600027643,2025-11-16,00:03:16,+918386857947,+917779098299,VOICE,23,404078416980158,354034089734219,Gujarat_BTS_001,404-45-859-282,Gujarat
CDR202600027655,2025-07-12,23:01:55,+919513060332,+919037166899,SMS,0,404143953775443,357886027669534,Gujarat_BTS_007,404-45-325-460,Gujarat
CDR202600027694,2025-05-14,17:44:10,+919630217946,+918253233543,VOICE,422,404836848222467,351292971223390,Rajasthan_BTS_016,404-45-303-157,Rajasthan
CDR202600027698,2025-05-08,17:56:46,+917634959653,+916804593310,SMS,0,404371579682099,357709956059200,UttarPradesh_BTS_013,404-45-822-438,Uttar Pradesh
CDR202600027700,2025-12-29,11:38:59,+917257605958,+917031578057,VOICE,33,404547339318871,353036693471153,Rajasthan_BTS_017,404-45-652-977,Rajasthan
CDR202600027703,2025-02-16,10:27:32,+917230760386,+917385213450,VOICE,2,404482222456113,355319047581581,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600027727,2025-01-27,09:34:53,+917595165225,+916791810425,VOICE,84,404022738276888,350689148589669,Gujarat_BTS_007,404-45-106-778,Gujarat
CDR202600027757,2025-10-21,21:27:32,+918129273278,+917420655631,VOICE,215,404205612375283,354002836777665,UttarPradesh_BTS_007,404-45-779-107,Uttar Pradesh
CDR202600027761,2025-04-17,16:11:39,+917419433566,+916160680569,VOICE,62,404915396580315,350868705936434,UttarPradesh_BTS_011,404-45-194-650,Uttar Pradesh
CDR202600027794,2025-04-03,21:01:31,+919762234042,+918886262264,VOICE,29,404301171300967,354955465611716,Mumbai_BTS_010,404-45-919-883,Mumbai
CDR202600027801,2025-03-20,14:42:51,+916928487160,+916102248346,VOICE,79,404294899697222,358423262558305,Rajasthan_BTS_010,404-45-641-258,Rajasthan
CDR202600027802,2025-10-08,03:35:12,+919819887535,+918520030243,SMS,0,404961080891895,352384767737326,Mumbai_BTS_005,404-45-626-244,Mumbai
CDR202600027817,2025-03-01,03:00:08,+918365467938,+919761446279,VOICE,150,404977390792541,352744075589655,Delhi_BTS_004,404-45-652-774,Delhi
CDR202600027823,2025-07-12,01:13:07,+917565720042,+918247714890,VOICE,42,404832219304868,354040952441589,Karnataka_BTS_001,404-45-767-554,Karnataka
CDR202600027833,2025-05-10,10:53:47,+916958719481,+918426931187,VOICE,112,404326304828095,357266323026125,Delhi_BTS_003,404-45-371-541,Delhi
CDR202600027841,2025-02-06,07:29:35,+917122351911,+919777908086,MISSED,0,404675156630744,353498392947587,UttarPradesh_BTS_007,404-45-999-138,Uttar Pradesh
CDR202600027889,2025-06-08,21:07:12,+917791795228,+919319474284,VOICE,208,404836866697404,355781961930648,WestBengal_BTS_002,404-45-315-699,West Bengal
CDR202600027893,2025-04-26,09:48:23,+917038064368,+916859750986,VOICE,135,404880000444636,354631040074169,Mumbai_BTS_011,404-45-243-433,Mumbai
CDR202600027914,2025-01-26,02:17:04,+916661818948,+917709984827,VOICE,353,404328893621551,352390536422355,Mumbai_BTS_007,404-45-584-827,Mumbai
CDR202600027946,2025-04-07,13:27:41,+916138868243,+918020468718,VOICE,36,404209190449383,353481552324366,Mumbai_BTS_007,404-45-584-827,Mumbai
CDR202600027948,2025-02-15,09:43:40,+917667564958,+918424561047,VOICE,71,404213937992862,353488319136712,Maharashtra_BTS_001,404-45-204-095,Maharashtra
CDR202600027951,2025-12-12,19:09:37,+916544428627,+918978767466,VOICE,52,404449379788765,357553918925184,Maharashtra_BTS_004,404-45-821-072,Maharashtra
CDR202600027962,2025-02-06,10:46:50,+919462942787,+918508939960,VOICE,43,404366607853669,352632923221570,Mumbai_BTS_006,404-45-319-553,Mumbai
CDR202600027963,2025-06-08,16:00:49,+919540009979,+918392224753,VOICE,29,404287768209700,355856838668962,UttarPradesh_BTS_001,404-45-234-688,Uttar Pradesh
CDR202600027985,2025-03-25,23:00:14,+919136542310,+919088282045,VOICE,13,404100734413135,352585287545502,Mumbai_BTS_007,404-45-196-100,Mumbai
CDR202600027994,2025-01-27,23:31:59,+919663674489,+917016958731,VOICE,314,404622169574271,351109546228097,TamilNadu_BTS_003,404-45-169-692,Tamil Nadu
CDR202600028000,2025-06-01,15:46:12,+918443036224,+919798695428,MISSED,0,404410408910888,354411441357202,Delhi_BTS_002,404-45-878-546,Delhi
CDR202600028021,2025-11-10,16:14:01,+916623239400,+917101589949,VOICE,89,404731577277212,350093684578215,Rajasthan_BTS_008,404-45-981-113,Rajasthan
CDR202600028034,2025-09-11,21:45:54,+918919039211,+917049770551,SMS,0,404084463018761,356900877601048,Maharashtra_BTS_005,404-45-891-297,Maharashtra
CDR202600028057,2025-12-15,20:17:18,+918481082809,+918746005815,VOICE,276,404639588941901,357400610209384,UttarPradesh_BTS_006,404-45-769-542,Uttar Pradesh
CDR202600028084,2025-10-28,05:09:18,+919622961985,+919455198541,VOICE,75,404896712777551,357641514574668,Rajasthan_BTS_005,404-45-505-906,Rajasthan
CDR202600028095,2025-12-07,10:37:37,+919690082317,+916897631203,SMS,0,404342794229993,353816792356384,WestBengal_BTS_004,404-45-283-755,West Bengal
CDR202600028106,2025-01-02,13:42:03,+919904689017,+916419179076,VOICE,12,404301554184284,350693201657943,Mumbai_BTS_008,404-45-984-747,Mumbai
CDR202600028110,2025-03-11,21:49:02,+918826401945,+917419433566,VOICE,28,404206733795184,351781684153553,Delhi_BTS_002,404-45-231-676,Delhi
CDR202600028147,2025-07-06,01:25:58,+919102975833,+918328382428,VOICE,16,404806171573735,351696020158679,TamilNadu_BTS_004,404-45-683-253,Tamil Nadu
CDR202600028156,2025-04-11,20:42:49,+917842720451,+918256587235,VOICE,2,404995404914739,357383694304817,Rajasthan_BTS_007,404-45-697-409,Rajasthan
CDR202600028172,2025-12-08,19:46:53,+918127731517,+919635406243,VOICE,188,404106289546453,351181809782656,Mumbai_BTS_007,404-45-584-827,Mumbai
CDR202600028195,2025-02-23,04:35:22,+919876267991,+916423301118,SMS,0,404534351605483,351006324348373,Karnataka_BTS_008,404-45-693-754,Karnataka
CDR202600028212,2025-07-23,11:08:15,+919233642723,+917314167746,VOICE,45,404478235452963,358896886104534,WestBengal_BTS_003,404-45-266-820,West Bengal
CDR202600028215,2025-10-19,02:12:15,+918256264192,+919435611650,VOICE,34,404020107821046,351681213888326,Mumbai_BTS_012,404-45-553-828,Mumbai
CDR202600028232,2025-08-15,09:20:47,+918268162582,+916953156153,SMS,0,404801572112221,353560041063325,Mumbai_BTS_007,404-45-516-195,Mumbai
CDR202600028233,2025-06-08,05:00:44,+918762700903,+917237041157,SMS,0,404966268401807,357785290902305,Karnataka_BTS_006,404-45-669-678,Karnataka
CDR202600028251,2025-10-05,23:25:19,+918760745567,+919706332062,VOICE,4,404054108405290,357580101818420,Mumbai_BTS_011,404-45-995-946,Mumbai
