CDR_ID,Timestamp,Account_ID,Caller_Number,Callee_Number,Duration_Seconds,Call_Type,Cell_ID,Location_Area,Data_Volume_MB,Roaming_Indicator,IMEI,IMSI
CDR_00001614,2023-04-11 01:07:13,ACC_00044,+13087547612,+16844472049,246.0,VOICE,CELL_00154,HOU,103.13,0,855510662381432,314255248054694
CDR_00001615,2023-04-11 02:12:39,ACC_00011,+14132452401,+14765795287,13.0,SMS,CELL_00411,CHI,212.98,0,532976463062907,315883059803141
CDR_00001616,2023-04-11 02:34:30,ACC_00006,+17499716450,+15806270497,83.0,DATA,CELL_00199,MIA,1.02,0,540108175095740,311464618600140
CDR_00001617,2023-04-11 06:01:52,ACC_00276,+15797217699,+18703548442,22.0,ROAMING,CELL_00217,NYC,41.0,0,454727651434668,312724302053079
CDR_00001618,2023-04-11 08:35:59,ACC_00188,+16682244812,+18204670497,126.0,SMS,CELL_00175,NYC,85.62,0,629997894084174,312417963957810
CDR_00001619,2023-04-11 12:58:51,ACC_00282,+16901172648,+15652337650,167.0,SMS,CELL_00078,NYC,88.92,0,554046433039473,313816095164093
CDR_00001620,2023-04-11 14:25:10,ACC_00007,+15753162515,+17578358510,17.0,DATA,CELL_00253,CHI,87.82,0,434779335594898,314823261482136
CDR_00001621,2023-04-11 14:49:39,ACC_00170,+19321538004,+19791814918,75.0,SMS,CELL_00499,LA,20.62,0,582421725883235,316777939675395
CDR_00001622,2023-04-11 15:31:23,ACC_00090,+18326902361,+12833859578,11.0,VOICE,CELL_00091,CHI,51.3,0,525099013353558,316948161500755
CDR_00001623,2023-04-11 16:48:15,ACC_00365,+19150162942,+15351822122,48.0,DATA,CELL_00281,SEA,16.77,0,914101260460256,312552285462948
CDR_00001624,2023-04-11 16:57:37,ACC_00469,+17807747615,+16306290753,259.0,SMS,CELL_00478,HOU,185.43,0,934232236356047,314387542364841
CDR_00001625,2023-04-11 17:26:36,ACC_00331,+17210937496,+13862058339,208.0,DATA,CELL_00236,CHI,24.04,0,819967080000202,315104819751027
CDR_00001626,2023-04-11 17:31:32,ACC_00376,+14689369996,+16266858733,54.0,SMS,CELL_00276,MIA,42.4,0,364340873074909,316249307081047
CDR_00001627,2023-04-11 18:44:04,ACC_00047,+16271378861,+14072981610,161.0,ROAMING,CELL_00239,BOS,12.04,0,641883135430560,314978660936831
CDR_00001628,2023-04-11 20:04:38,ACC_00178,+12451145344,+17250004285,51.0,SMS,CELL_00199,BOS,41.39,0,874009970172143,310350955203862
CDR_00001629,2023-04-11 22:08:26,ACC_00481,+15781180203,+19453494466,133.0,VOICE,CELL_00461,BOS,43.24,0,493085696936370,314316974445099
CDR_00001630,2023-04-11 23:20:39,ACC_00126,+14388533891,+17954344543,203.0,SMS,CELL_00395,NYC,242.3,0,519583171926637,315486372648185
CDR_00001631,2023-04-12 01:54:07,ACC_00331,+19682664822,+17320291407,88.0,ROAMING,CELL_00460,HOU,141.25,0,863028714949691,314904797044085
CDR_00001632,2023-03-04 15:15:04,ACC_00068,+13590621767,+19849547556,59.0,VOICE,CELL_00144,MIA,49.13,0,871365502594793,310056669329674
CDR_00001633,2023-04-12 06:58:03,ACC_00162,+17557851861,+13469971319,44.0,SMS,CELL_00118,SEA,31.87,0,527216791389253,315478089776356
CDR_00001634,2023-04-12 10:12:16,ACC_00016,+13450077654,+19935394448,137.0,DATA,CELL_00098,CHI,18.58,0,773602931987971,315837293168658
CDR_00001635,2023-04-12 10:22:19,ACC_00242,+12134780003,+16690629327,3.0,DATA,CELL_00410,HOU,12.43,0,675632469886808,310452896782113
CDR_00001636,2023-04-12 10:53:06,ACC_00487,+17032836001,+16093014742,161.0,VOICE,CELL_00181,HOU,81.86,0,549490676403372,312662493124316
CDR_00001637,2023-04-12 11:21:43,ACC_00036,+12607187253,+13352970607,135.0,ROAMING,CELL_00373,MIA,44.57,0,897554566904511,310855042216730
CDR_00001638,2023-04-12 13:12:41,ACC_00311,+15642561322,+16130329672,487.0,DATA,CELL_00420,BOS,16.9,0,656136769663264,310799735453105
CDR_00001639,2023-04-12 13:40:10,ACC_00398,+13690701096,+19571230009,602.0,DATA,CELL_00083,SEA,10.97,0,764080437500852,315702937970300
CDR_00001640,2023-04-12 14:28:42,ACC_00165,+14653639167,+17347772187,48.0,SMS,CELL_00335,SEA,122.28,0,465356201678338,310861871702330
CDR_00001641,2023-04-12 15:57:22,ACC_00344,+14651942454,+13220985157,19.0,VOICE,CELL_00407,HOU,9.79,0,797120229863184,310707269570771
CDR_00001642,2023-04-12 21:10:35,ACC_00232,+13542215940,+18787189238,66.0,SMS,CELL_00153,LA,131.53,0,591522444047069,314479542759078
CDR_00001643,2023-04-12 21:29:57,ACC_00368,+12441355454,+18439797587,42.0,DATA,CELL_00439,SEA,75.46,0,648240446739024,315750370849596
CDR_00001644,2023-04-12 22:38:39,ACC_00201,+12440588956,+17808749452,12.0,DATA,CELL_00040,BOS,34.24,0,971269908414623,314898717365878
CDR_00001645,2023-04-12 23:35:26,ACC_00124,+17164889696,+19482899909,81.0,ROAMING,CELL_00338,LA,28.14,0,747110310727129,313676811112625
CDR_00001646,2023-04-13 03:51:45,ACC_00062,+15840362119,+13827216338,101.0,SMS,CELL_00418,HOU,28.43,0,853086422274733,311997617528197
CDR_00001647,2023-04-13 05:28:51,ACC_00095,+17901234337,+19445247069,50.0,DATA,CELL_00259,CHI,177.19,0,357157650398788,310105566264448
CDR_00001648,2023-04-13 12:56:53,ACC_00356,+18832062066,+12538103727,184.0,VOICE,CELL_00498,MIA,47.09,0,580791846573112,314269083181387
CDR_00001649,2023-04-13 13:47:17,ACC_00162,+18180593995,+15416166783,83.0,VOICE,CELL_00476,LA,69.12,0,439781641176181,310534599197481
CDR_00001650,2023-04-13 14:34:23,ACC_00334,+17183384524,+13626580853,92.0,VOICE,CELL_00290,BOS,12.37,0,969697114681726,311024731523152
CDR_00001651,2023-04-13 14:57:53,ACC_00295,+16698333009,+17196698011,41.0,ROAMING,CELL_00189,MIA,103.93,0,893148464051836,312904634308119
CDR_00001652,2023-04-13 17:51:58,ACC_00432,+16170091545,+19962264516,326.0,SMS,CELL_00494,LA,50.81,0,597727389436404,316780063837990
CDR_00001653,2023-12-19 00:15:44,ACC_00143,+14755379250,+18210853151,1233.0,VOICE,CELL_00326,MIA,21.57,0,835251125647782,314704138359983
CDR_00001654,2023-04-13 19:23:29,ACC_00406,+16562653751,+17853290204,188.0,SMS,CELL_00165,NYC,88.25,0,998274630188873,313682583201025
CDR_00001655,2023-04-13 19:51:33,ACC_00032,+19670061672,+17845053602,118.0,SMS,CELL_00250,HOU,133.16,0,680537093256579,310783970539010
CDR_00001656,2023-04-13 22:03:22,ACC_00166,+14658323438,+12595253846,58.0,VOICE,CELL_00380,LA,71.06,0,422725148329683,316896365065114
CDR_00001657,2023-04-14 00:22:42,ACC_00257,+13318426995,+19457504401,61.0,DATA,CELL_00351,NYC,22.76,0,598909289941013,315135177242079
CDR_00001658,2023-04-14 00:39:36,ACC_00271,+12568281450,+18582082572,217.0,ROAMING,CELL_00445,CHI,13.26,0,930700911173971,311655473053842
CDR_00001659,2023-04-14 04:26:16,ACC_00301,+13604364900,+19118916625,133.0,SMS,CELL_00398,BOS,23.85,0,684865609347666,314345515136482
CDR_00001660,2023-04-14 04:45:52,ACC_00159,+15673690893,+15167159198,27.0,VOICE,CELL_00183,HOU,5.3,0,464104805784438,315752816079406
CDR_00001661,2023-04-14 07:06:13,ACC_00197,+15246907238,+18363498377,35.0,SMS,CELL_00054,NYC,66.92,0,796580928808386,314324838832778
CDR_00001662,2023-04-14 07:27:38,ACC_00207,+12485974185,+13077259560,54.0,VOICE,CELL_00038,MIA,133.57,0,792481961347850,310512243269247
CDR_00001663,2023-04-14 08:04:09,ACC_00342,+18645055250,+12558732403,169.0,ROAMING,CELL_00373,NYC,20.31,0,924808458024220,311663953340346
CDR_00001664,2023-04-14 08:40:57,ACC_00311,+18757914674,+12923454494,249.0,SMS,CELL_00063,BOS,25.65,0,399304566198049,310165237119161
CDR_00001665,2023-04-14 08:47:57,ACC_00255,+16968932775,+16663773899,24.0,VOICE,CELL_00415,LA,28.25,0,486870902757534,316610369619826
CDR_00001666,2023-04-14 09:36:27,ACC_00296,+18337056508,+13218631125,80.0,VOICE,CELL_00182,BOS,11.68,0,687318192606693,310271921920666
CDR_00001667,2023-04-14 12:30:51,ACC_00046,+12376366418,+12580330818,82.0,VOICE,CELL_00164,LA,29.96,0,483479937928178,313721700758924
CDR_00001668,2023-04-14 13:16:40,ACC_00407,+17819758902,+12731725428,41.0,DATA,CELL_00265,SEA,21.06,0,560401696844700,316299977697908
CDR_00001669,2023-04-14 18:45:37,ACC_00039,+18936046709,+17960519459,184.0,VOICE,CELL_00229,BOS,6.43,0,786694322030994,310066689246712
CDR_00001670,2023-04-14 21:01:48,ACC_00425,+14118582913,+15868634215,51.0,DATA,CELL_00001,HOU,8.1,0,837502253326082,313975593542035
CDR_00001671,2023-04-14 21:59:26,ACC_00383,+18989184333,+14675416063,277.0,ROAMING,CELL_00235,BOS,106.54,0,430941989720854,311348932712116
CDR_00001672,2023-04-15 02:15:01,ACC_00382,+15294048407,+14408056550,13.0,DATA,CELL_00302,HOU,152.9,0,745005987844145,312982970065414
CDR_00001673,2023-04-15 03:40:59,ACC_00015,+18536956891,+17939225428,23.0,ROAMING,CELL_00080,MIA,5.18,0,654967187168126,310676747100158
CDR_00001674,2023-04-15 03:50:59,ACC_00095,+12089292223,+13451115908,11.0,VOICE,CELL_00054,BOS,18.17,0,811714345070991,315394832257071
CDR_00001675,2023-04-15 08:20:59,ACC_00471,+14980830452,+12472106257,23.0,VOICE,CELL_00403,LA,94.46,0,358258730458033,315814447206799
CDR_00001676,2023-04-15 08:41:16,ACC_00443,+16386062090,+14997353836,73.0,ROAMING,CELL_00499,MIA,29.62,0,584341182360452,312574876851299
CDR_00001677,2023-04-15 08:59:38,ACC_00044,+15687307074,+15681664490,19.0,ROAMING,CELL_00062,BOS,123.4,0,722774929430457,315022678537815
CDR_00001678,2023-04-15 10:24:43,ACC_00156,+12376827270,+14055042437,62.0,SMS,CELL_00310,NYC,17.96,0,647464090698038,316435361326865
CDR_00001679,2023-04-15 10:48:33,ACC_00266,+17842547895,+17701194942,277.0,DATA,CELL_00410,LA,2.31,0,501505608336833,315153083071408
CDR_00001680,2023-04-15 12:31:56,ACC_00421,+15416448555,+18816688008,122.0,ROAMING,CELL_00322,CHI,55.32,0,663819192740065,315233273701205
CDR_00001681,2023-04-15 15:20:11,ACC_00092,+15327436411,+17096436364,35.0,ROAMING,CELL_00463,SEA,12.88,0,984576953541117,314990116764984
CDR_00001682,2023-04-15 19:06:31,ACC_00324,+17991468081,+13623411493,126.0,VOICE,CELL_00274,SEA,0.55,0,385192463643351,315784546782549
CDR_00001683,2023-04-15 19:10:00,ACC_00386,+15537834171,+16987925339,175.0,DATA,CELL_00027,LA,31.94,0,366055961863494,310800077574161
CDR_00001684,2023-04-15 19:23:53,ACC_00383,+17897002032,+14657586469,27.0,VOICE,CELL_00286,SEA,164.91,0,418654363957870,310887733626594
CDR_00001685,2023-04-15 20:21:23,ACC_00134,+16333648345,+17083036671,54.0,ROAMING,CELL_00129,SEA,104.2,0,404395025559037,311646229699061
CDR_00001686,2023-04-15 21:11:08,ACC_00162,+15024287598,+17352037064,77.0,SMS,CELL_00118,NYC,30.23,0,509742075811266,313441081553388
CDR_00001687,2023-04-15 23:27:57,ACC_00128,+15791779634,+16970926220,153.0,VOICE,CELL_00423,LA,35.14,0,462370767234976,316837549680030
CDR_00001688,2023-04-15 23:28:36,ACC_00424,+12497853311,+12520368234,111.0,DATA,CELL_00469,MIA,42.56,0,462670498160915,311959534294502
CDR_00001689,2023-04-15 23:44:49,ACC_00095,+19523871958,+18066915493,284.0,ROAMING,CELL_00324,CHI,58.25,0,394483870027037,313865556325057
CDR_00001690,2023-04-16 00:25:00,ACC_00047,+12125679178,+13552240166,27.0,SMS,CELL_00400,BOS,157.34,0,452364833115819,312268171623507
CDR_00001691,2023-04-16 04:50:10,ACC_00203,+15468742082,+17009407389,166.0,VOICE,CELL_00364,SEA,1.67,0,818437511247086,313478093301360
CDR_00001692,2023-04-16 09:47:00,ACC_00486,+15808255937,+15403961232,4.0,SMS,CELL_00160,HOU,22.61,0,447906108720144,314548887911582
CDR_00001693,2023-04-16 11:13:22,ACC_00386,+17051719205,+13480234007,32.0,VOICE,CELL_00105,BOS,49.77,0,522266619152909,310700326845394
CDR_00001694,2023-04-16 11:59:26,ACC_00120,+16864134510,+14417798165,201.0,ROAMING,CELL_00064,SEA,7.28,0,608426260406186,313024684896404
CDR_00001695,2023-04-16 14:03:47,ACC_00132,+14257520242,+12614645719,146.0,ROAMING,CELL_00109,LA,3.01,0,993544552837293,313687784844601
CDR_00001696,2023-04-16 15:33:53,ACC_00016,+17852115722,+12117774893,16.0,DATA,CELL_00118,LA,12.42,0,984235261480146,315838115101793
CDR_00001697,2023-04-16 17:05:39,ACC_00394,+13849566189,+18367106841,207.0,VOICE,CELL_00125,MIA,0.95,0,526105015362083,312239151416684
CDR_00001698,2023-04-16 19:33:56,ACC_00063,+18447878157,+13385609518,48.0,DATA,CELL_00105,CHI,35.66,0,893643403044172,311475002373973
CDR_00001699,2023-04-16 20:23:55,ACC_00339,+16297801478,+19485930818,463.0,DATA,CELL_00480,CHI,3.46,0,506848021487406,315273834076876
CDR_00001700,2023-04-16 21:54:55,ACC_00055,+15018303388,+12725717751,15.0,SMS,CELL_00302,BOS,62.33,0,464900854396917,313554116979502
CDR_00001701,2023-04-16 22:12:31,ACC_00229,+18071941681,+13357337732,9.0,SMS,CELL_00153,CHI,47.78,0,824353713295026,316061513497860
CDR_00001702,2023-04-16 22:35:16,ACC_00367,+14718721505,+13315737810,334.0,VOICE,CELL_00090,LA,16.07,0,958269916192963,312670694912990
CDR_00001703,2023-04-16 22:48:56,ACC_00181,+16841348754,+15410603990,252.0,SMS,CELL_00105,HOU,40.56,0,890503125593701,311408169643913
CDR_00001704,2023-04-17 00:57:39,ACC_00157,+12276920632,+15720491968,202.0,DATA,CELL_00280,CHI,10.05,0,589868451660213,315269538527369
CDR_00001705,2023-04-17 02:41:14,ACC_00232,+18120619175,+13836258232,85.0,DATA,CELL_00080,LA,16.78,0,604003775245126,310900794474263
CDR_00001706,2023-04-17 05:06:24,ACC_00049,+13618482857,+13830296274,7.0,ROAMING,CELL_00301,MIA,41.06,0,966040672953092,312630691315047
CDR_00001707,2023-04-17 05:21:33,ACC_00060,+19620740706,+17629049022,10.0,SMS,CELL_00308,BOS,15.79,0,870373503602590,310629515594566
CDR_00001708,2023-04-17 08:16:47,ACC_00015,+13941415244,+16821624556,10.0,SMS,CELL_00395,NYC,4.95,0,807522636792615,310489964770130
CDR_00001709,2023-04-17 08:50:45,ACC_00329,+14130547370,+17048800963,24.0,DATA,CELL_00039,HOU,41.52,0,878524575196015,311698748108892
CDR_00001710,2023-04-17 09:51:14,ACC_00419,+19101430217,+18216571343,300.0,DATA,CELL_00363,MIA,55.86,0,537393208744590,312974514147125
CDR_00001711,2023-04-17 10:55:24,ACC_00016,+17099030663,+13245125270,146.0,DATA,CELL_00217,LA,17.09,0,786725496212965,315500381119743
CDR_00001712,2023-04-17 14:09:34,ACC_00202,+19968986775,+17434956929,114.0,ROAMING,CELL_00243,NYC,62.0,0,410144658303360,315399651659450
CDR_00001713,2023-04-17 14:20:50,ACC_00177,+18741398129,+12080956346,177.0,ROAMING,CELL_00401,NYC,67.13,0,574174898945908,312860917702731
CDR_00001714,2023-04-17 15:58:34,ACC_00459,+15136235810,+14749325083,44.0,DATA,CELL_00339,SEA,8.09,0,367882305353106,316626102455349
CDR_00001715,2023-04-17 18:08:40,ACC_00300,+19021909126,+12012023250,70.0,VOICE,CELL_00119,SEA,199.53,0,794135881988660,313184950487343
CDR_00001716,2023-04-17 20:23:04,ACC_00363,+14466627949,+13341876409,42.0,DATA,CELL_00224,HOU,79.47,0,891608119694277,314306693111022
CDR_00001717,2023-04-17 22:09:47,ACC_00219,+18794412275,+13606477548,190.0,ROAMING,CELL_00121,HOU,5.4,0,395869709428405,311799205973258
CDR_00001718,2023-04-17 23:05:12,ACC_00347,+12271063069,+17770697868,137.0,VOICE,CELL_00473,MIA,1.4,0,825814137198810,311035122061164
CDR_00001719,2023-04-18 03:16:53,ACC_00096,+14664681959,+13809237570,8.0,VOICE,CELL_00454,CHI,91.02,0,489562752213226,315358520504152
CDR_00001720,2023-04-18 06:54:06,ACC_00003,+17383392352,+14682303375,22.0,ROAMING,CELL_00286,LA,144.93,0,404305678158657,313264977443790
CDR_00001721,2023-04-18 08:08:32,ACC_00178,+15795821649,+17900333812,44.0,ROAMING,CELL_00043,MIA,20.15,0,403397080953630,313609896855666
CDR_00001722,2023-04-18 09:05:29,ACC_00345,+18335985449,+18245510654,376.0,VOICE,CELL_00376,SEA,36.29,0,762458238041484,310812028901369
CDR_00001723,2023-04-18 11:07:42,ACC_00181,+12499833721,+15400400124,679.0,SMS,CELL_00382,MIA,21.09,0,574683952931903,310319520329290
CDR_00001724,2023-04-18 13:37:47,ACC_00150,+16013849273,+13284850916,127.0,DATA,CELL_00127,LA,27.74,0,532337296391674,314404066660135
CDR_00001725,2023-04-18 17:44:19,ACC_00340,+13919372386,+14575923531,195.0,VOICE,CELL_00233,MIA,59.42,0,677387516335089,312323918073007
CDR_00001726,2023-04-18 18:13:16,ACC_00054,+18396133554,+18803918559,33.0,ROAMING,CELL_00169,NYC,32.28,0,459332032748098,315959084254451
CDR_00001727,2023-04-18 18:25:51,ACC_00021,+17024747784,+14336591614,50.0,ROAMING,CELL_00309,LA,6.66,0,558747822450505,316851616038144
CDR_00001728,2023-04-18 18:43:56,ACC_00387,+14816416567,+13421670694,123.0,SMS,CELL_00074,CHI,10.65,0,551364003257561,311275310760652
CDR_00001729,2023-04-18 19:00:22,ACC_00353,+19768705368,+16588639662,7.0,VOICE,CELL_00311,LA,42.92,0,865798699850605,314688640875756
CDR_00001730,2023-04-18 23:30:49,ACC_00208,+19783412100,+14962284909,520.0,ROAMING,CELL_00019,LA,21.17,0,995635883451875,312469074701975
CDR_00001731,2023-04-19 01:16:36,ACC_00173,+14547223222,+16098687148,108.0,ROAMING,CELL_00439,CHI,62.63,0,842841217897930,313649104299118
CDR_00001732,2023-04-19 01:35:32,ACC_00178,+19172353162,+14063972335,139.0,SMS,CELL_00419,SEA,13.08,0,637849543825400,314924780283354
CDR_00001733,2023-04-19 03:31:19,ACC_00213,+17961392941,+18069853050,20.0,DATA,CELL_00261,BOS,27.33,0,746195116403134,314399495109673
CDR_00001734,2023-04-19 06:39:41,ACC_00488,+13861092316,+17439125696,81.0,DATA,CELL_00203,HOU,21.67,0,674279963031394,314429825755431
CDR_00001735,2023-04-19 06:40:31,ACC_00011,+12427095412,+13141923830,93.0,SMS,CELL_00322,LA,0.18,0,599270349778593,315207745710720
CDR_00001736,2023-04-19 07:38:36,ACC_00127,+15342561906,+14060138651,254.0,VOICE,CELL_00227,MIA,76.08,0,665279374093354,312800927315270
CDR_00001737,2023-04-19 07:49:53,ACC_00124,+18818755414,+18460031614,94.0,SMS,CELL_00292,CHI,6.02,0,450179329891359,316086653423833
CDR_00001738,2023-04-19 09:35:55,ACC_00256,+16441323590,+13306108054,119.0,VOICE,CELL_00049,NYC,18.81,0,754087653557431,315392208776783
CDR_00001739,2023-04-19 14:30:33,ACC_00078,+16709939116,+13411040450,267.0,VOICE,CELL_00005,CHI,17.56,0,761308038333407,315322931519759
CDR_00001740,2023-04-19 14:34:22,ACC_00499,+18731437737,+14010120152,57.0,VOICE,CELL_00001,CHI,9.59,0,633002160090898,315344629580662
CDR_00001741,2023-04-19 14:40:15,ACC_00113,+16987326657,+18385906133,38.0,DATA,CELL_00410,SEA,9.65,0,918237892169161,316659902821448
CDR_00001742,2023-04-19 14:45:03,ACC_00374,+15376020928,+14597998919,37.0,VOICE,CELL_00037,SEA,22.83,0,620112987049015,313831004216165
CDR_00001743,2023-04-19 15:34:11,ACC_00036,+18045030575,+16774468164,110.0,VOICE,CELL_00489,MIA,49.08,0,674173021243915,310628945053479
CDR_00001744,2023-04-19 19:13:28,ACC_00470,+13749003344,+16077198970,12.0,ROAMING,CELL_00391,CHI,23.96,0,711990110895389,313751173664916
CDR_00001745,2023-04-19 20:53:17,ACC_00095,+17186208378,+17882899801,3.0,DATA,CELL_00246,MIA,2.19,0,493618324308576,314751772213585
CDR_00001746,2023-04-19 21:54:19,ACC_00003,+17277794838,+18293960359,173.0,SMS,CELL_00241,BOS,0.93,0,666663099124261,316356438279077
CDR_00001747,2023-04-19 22:15:19,ACC_00403,+12695318487,+16394552127,200.0,ROAMING,CELL_00210,MIA,70.82,0,860304551641288,311310500700738
CDR_00001748,2023-04-19 23:14:18,ACC_00409,+15773648193,+13407719001,344.0,VOICE,CELL_00075,SEA,48.87,0,564413590367472,315325029780997
CDR_00001749,2023-04-20 03:59:39,ACC_00320,+18890930228,+15092454068,108.0,SMS,CELL_00339,HOU,19.5,0,559683129658573,311375327988924
CDR_00001750,2023-04-20 04:33:22,ACC_00219,+17903055521,+15936776546,86.0,VOICE,CELL_00136,BOS,96.59,0,969214975382171,313260418974676
CDR_00001751,2023-04-20 05:39:48,ACC_00428,+14531826250,+19961909686,10.0,DATA,CELL_00227,BOS,137.84,0,519620459984596,310691518426960
CDR_00001752,2023-04-20 06:15:49,ACC_00044,+12778698647,+19567678491,16.0,SMS,CELL_00262,NYC,10.11,0,452908148379691,315972640529333
CDR_00001753,2023-04-20 07:07:02,ACC_00259,+13689692510,+17801814134,356.0,ROAMING,CELL_00433,LA,5.29,0,498199989075452,313960248909101
CDR_00001754,2023-04-20 07:13:55,ACC_00142,+19656280136,+18215168579,10.0,DATA,CELL_00214,SEA,97.07,0,577012783522014,316818174243367
CDR_00001755,2023-04-20 07:15:44,ACC_00399,+19121588956,+19142143837,12.0,ROAMING,CELL_00247,CHI,33.11,0,776570137513498,310367776739246
CDR_00001756,2023-04-20 12:02:24,ACC_00330,+14825261357,+12955921710,162.0,SMS,CELL_00200,CHI,43.65,0,361706868856374,312945549739129
CDR_00001757,2023-04-20 12:18:02,ACC_00105,+19383014828,+14667659460,174.0,DATA,CELL_00041,MIA,20.95,0,952590785522388,310933721965251
CDR_00001758,2023-04-20 15:29:59,ACC_00226,+13382403551,+19766077474,439.0,DATA,CELL_00276,LA,21.32,0,581062831647821,311562299789671
CDR_00001759,2023-06-16 08:07:33,ACC_00114,+15609202402,+17469721501,102.0,VOICE,CELL_00334,CHI,59.17,0,971298813130144,315321241221073
CDR_00001760,2023-04-20 18:59:12,ACC_00195,+15926384855,+14126768996,69.0,ROAMING,CELL_00127,MIA,14.9,0,592520470819890,311124131836734
CDR_00001761,2023-04-20 20:36:42,ACC_00163,+12941326219,+17386405422,83.0,DATA,CELL_00442,MIA,181.62,0,947186461221517,311409746540505
CDR_00001762,2023-04-20 20:53:50,ACC_00097,+18995186937,+18951445997,296.0,ROAMING,CELL_00258,CHI,96.12,0,720521183437635,313724541062910
CDR_00001763,2023-04-20 21:03:12,ACC_00127,+13555175401,+13868975946,62.0,ROAMING,CELL_00360,SEA,73.69,0,416615116055638,313565882590713
CDR_00001764,2023-04-20 21:26:57,ACC_00472,+15987211363,+18982377537,184.0,DATA,CELL_00184,SEA,81.95,0,654126852753259,316817837005679
CDR_00001765,2023-04-20 23:34:30,ACC_00105,+16242299659,+17094719171,51.0,ROAMING,CELL_00392,CHI,16.9,0,377102711802535,313994673043439
CDR_00001766,2023-04-21 00:41:44,ACC_00032,+12099364431,+18581698109,30.0,VOICE,CELL_00276,BOS,59.83,0,765762846464270,316088208383893
CDR_00001767,2023-04-21 01:15:32,ACC_00476,+12394808798,+19342790705,199.0,VOICE,CELL_00227,HOU,5.8,0,619236740283432,312946287695193
CDR_00001768,2023-04-21 05:00:03,ACC_00383,+14973184690,+18615905383,91.0,SMS,CELL_00062,MIA,81.41,0,815986504124651,311802765785423
CDR_00001769,2023-11-21 07:57:58,ACC_00059,+16816891788,+16368909739,621.0,VOICE,CELL_00255,SEA,9.85,0,870469824706860,311832128995642
CDR_00001770,2023-04-21 06:51:30,ACC_00015,+12170493216,+18773392202,139.0,ROAMING,CELL_00458,BOS,11.04,0,987420597286587,313152630252486
CDR_00001771,2023-04-21 07:07:03,ACC_00420,+15470285956,+13192461593,7.0,DATA,CELL_00363,HOU,0.69,0,955342668258288,310018815327602
CDR_00001772,2023-04-21 07:36:52,ACC_00063,+18378195223,+14140289864,41.0,VOICE,CELL_00315,LA,45.35,0,530645565633081,312096554606858
CDR_00001773,2023-04-21 08:16:32,ACC_00089,+17311431687,+12104032181,135.0,VOICE,CELL_00071,MIA,8.17,0,625401555641916,316663183997297
CDR_00001774,2023-04-21 08:21:26,ACC_00403,+12995233176,+19262249062,38.0,SMS,CELL_00097,LA,19.25,0,397892580098367,314966950772839
CDR_00001775,2023-04-21 08:36:59,ACC_00431,+15511245803,+16419595114,178.0,SMS,CELL_00095,NYC,7.37,0,397858884063629,312540341888940
CDR_00001776,2023-04-21 08:40:37,ACC_00123,+15225175166,+19143168508,43.0,VOICE,CELL_00392,MIA,63.86,0,518584520409205,314383350365931
CDR_00001777,2023-04-21 08:59:40,ACC_00459,+14120129739,+12669668938,293.0,ROAMING,CELL_00455,CHI,75.07,0,604577642774145,316333192056279
CDR_00001778,2023-04-21 09:14:29,ACC_00028,+13420897470,+19317555053,125.0,SMS,CELL_00255,NYC,12.7,0,993120499064448,316120981979217
CDR_00001779,2023-04-21 09:36:17,ACC_00275,+17027565561,+19235090421,4.0,SMS,CELL_00240,HOU,28.79,0,535216676276810,312195544229599
CDR_00001780,2023-04-21 11:11:22,ACC_00139,+18607795220,+19151733127,76.0,SMS,CELL_00396,CHI,2.58,0,832212953864939,312163102291621
CDR_00001781,2023-04-21 11:27:07,ACC_00081,+15463085034,+13785545595,80.0,ROAMING,CELL_00474,LA,19.44,0,932657729408150,316898502573378
CDR_00001782,2023-04-21 11:49:09,ACC_00270,+18654017980,+12703687996,62.0,ROAMING,CELL_00279,LA,130.55,0,796803973100194,312407162392246
CDR_00001783,2023-04-21 11:52:45,ACC_00453,+12944623187,+16906642988,320.0,ROAMING,CELL_00074,MIA,37.39,0,702402219553950,315235066816983
CDR_00001784,2023-04-21 13:23:27,ACC_00153,+14368799072,+17035535884,230.0,VOICE,CELL_00042,BOS,15.62,0,816568827541217,310967709647931
CDR_00001785,2023-04-21 13:34:21,ACC_00291,+19598662289,+12497591421,60.0,SMS,CELL_00390,BOS,51.72,0,629834550400086,315210550170048
CDR_00001786,2023-04-21 15:49:34,ACC_00062,+17667704452,+16547734000,79.0,DATA,CELL_00317,MIA,50.26,0,970116662717978,313789806989957
CDR_00001787,2023-04-21 17:17:40,ACC_00363,+15651117893,+12839265003,27.0,DATA,CELL_00442,MIA,83.08,0,428137468108787,312515589723418
CDR_00001788,2023-04-21 21:31:00,ACC_00425,+14272912620,+15432656108,140.0,SMS,CELL_00016,LA,186.08,0,361022813907723,314357124514262
CDR_00001789,2023-04-22 02:37:00,ACC_00025,+14763911747,+17590936718,6.0,DATA,CELL_00482,SEA,15.24,0,524574391750298,315179050953027
CDR_00001790,2023-04-22 03:11:08,ACC_00182,+15685678682,+19783614786,147.0,SMS,CELL_00248,BOS,51.72,0,797295521157380,313021755591893
CDR_00001791,2023-04-22 03:50:13,ACC_00186,+16357830978,+19093622162,91.0,ROAMING,CELL_00037,MIA,36.09,0,984793039653368,311282184083921
CDR_00001792,2023-04-22 04:22:02,ACC_00375,+13683697295,+12004061623,138.0,DATA,CELL_00008,MIA,4.49,0,989085821538808,315401336322571
